seq,名称EN,名称CN,当前Tier,Core,完备度,Tier可信度,潜在区间,研究优先级,需复核,复核原因,去推断后仍成立,最关键缺失证据,建议研究问题,缺失证据全部,12项判定
139,Ding‑ware White Bowl,定窑白釉碗,B,6.835,44.8,medium,C–A,4.14,是,窑口、断代和质量等级尚未获证，任何一项变化都可能影响当前Tier依据。,,缺定窑归属、具体断代和质量等级的可靠认定,MFA陶瓷目录依据哪些器形、胎釉和工艺证据认定此碗为宋代定窑，其质量与主要公藏的同形制定窑碗相比如何？,缺定窑归属、具体断代及真伪判断的目录或技术依据；缺同形制宋代定窑碗的存世数量、质量等级及主要公藏比较；缺口沿、釉面、窑伤、补配和修复状况的高清与检查记录；缺可靠递藏与入藏记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
140,Jun‑ware Purple‑Splash Vase,钧窑紫斑瓶,B,7.160,44.8,medium,C–A,4.14,是,窑口认定与同型器稀缺性是当前重要性判断的核心，但两者均无可靠资料。,,缺钧窑归属及同型紫斑瓶稀缺性的可靠证据,MFA陶瓷目录和检测记录如何认定此瓶的钧窑归属与宋元年代，同型紫斑瓶在主要公藏中有多少件且品质如何？,缺钧窑归属、具体年代、产地及胎釉性质的目录或检测依据；缺同型钧窑紫斑瓶的存世数量、年代分布和公藏质量比较；缺裂纹、补配、重烧及修复情况的检查记录；缺可靠递藏与入藏记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
141,Guanyin seated on Lion,狮吼观音,A,7.343,44.8,medium,B–A,3.67,是,神祇身份、断代和代表作地位支撑当前Tier，但这些核心论断尚无权威来源。,否,缺神祇身份、断代及同类稀缺性的权威认定,MFA官方目录依据哪些铭文和图像证据将狮上坐像认定为观音并断为明代，它是否被馆方列入中国佛教造像代表作及同类比较？,缺馆方或学术目录对神祇身份、明代断代、产地作坊及铭文的认定；缺乘狮观音同类木雕的存世比较及MFA是否将本件列为代表作的说明；缺原彩绘、重绘、虫蛀、缺损及修复范围的技术报告；缺原始寺院、供奉位置及完整入藏经过,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
142,Beauty Reading a Letter,美人阅信图,A,7.294,43.2,low,C–A,4.26,是,具体图版身份与印刷质量未经核实，而在MFA海量歌麿藏品中这正是单件Tier的关键。,否,缺具体图名、版次及同版印本质量比较,MFA登录记录所载日文原题、系列、年代和版元为何，此印本属于何种版次与印刷状态，并在馆藏同版歌麿印本中处于何种质量位置？,缺日文原题、系列名、年代、版元、版式及MFA登录号；缺版次、印刷状态、套色、裁边、褪色及与同版公藏印本的质量比较；缺其在MFA歌麿藏品中的出版、展览与馆内排序证据；缺其是否来自MFA明治期奠基收藏的记录,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
143,Snow at Kiyomizu‑dera,清水寺雪景,A,7.479,43.2,low,C–A,4.26,是,具体系列、版次和印刷质量正是判断广重单张版画地位的核心，目前均未核实。,否,缺具体系列、版次及同版印本质量比较,MFA登录记录将《清水寺雪景》归入哪个日文原题和系列，此印本是初版还是后版，其色彩、裁边和版木状态在同版公藏印本中处于何种水平？,缺日文原题、具体系列、年代、版元、版式及MFA登录号；缺初版或后版判定、版木状态、套色、裁边、褪色及同版质量比较；缺其在MFA广重名所版画中的出版、展览及馆内排序证据；缺其旧藏及是否属于明治期奠基收藏的记录,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
144,Tiger in Snow,雪中猛虎,A,7.210,43.2,low,C–A,4.26,是,具体图版身份、印刷质量与作品谱系位置均未证，可能显著改变当前Tier依据。,否,缺具体图版、版次及其在国芳动物画中的位置,MFA登录记录所载《雪中猛虎》日文原题、年代和版元为何，此印本的版次与保存状态如何，国芳研究图录是否将该图列为动物题材的重要设计？,缺日文原题、系列、年代、版元、版式及MFA登录号；缺版次、版木状态、套色、裁边、褪色、修复及同版印本质量比较；缺该图在国芳动物题材创作中的学术位置及MFA馆内比较；缺可靠旧藏及入藏记录,basic_identification=partial date_period=none maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=partial institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
145,Fan‑Painting: Autumn Riverside,秋浦图扇面,B,5.922,29.2,medium,C–A,5.31,是,作者归属及馆内排序未证实，而二者可能改变当前B。,,MFA官方记录中的作者、流派与准确年代,MFA藏品库中哪条记录对应215厅的《秋浦图扇面》，其藏号、作者或流派、年代及图录著录为何？,缺MFA官方藏品记录确认藏号、作者或流派及准确年代；缺该扇面在MFA日本绘画与扇画收藏中的品质排序；缺可靠的收藏传承、入藏、展览与出版记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=none artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
146,Lacquer Writing Box with Chrysanthemum,菊花纹漆砚盒,B,6.803,37.0,medium,C–A,4.73,是,当前B所依据的年代、工坊和品质判断均缺对象级证据。,,准确断代及作者或工坊归属,MFA藏品库中哪件216厅砚盒对应《菊花纹漆砚盒》，官方如何断代、归属工坊，并如何评价其莳绘品质？,缺MFA官方记录确认藏号、准确年代、作者或工坊及部件构成；缺与MFA其他早期金莳绘砚盒的工艺品质和馆藏地位比较；缺可靠的收藏传承、入藏、展览与出版记录,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=na
147,Bronze Temple Bell,青铜梵钟,A,7.596,35.5,low,B–S,6.45,是,当前A直接依赖尚未核实的镰仓断代和铭文史料价值。,否,奉纳铭文的全文、纪年与可靠释读,MFA对216厅青铜梵钟的藏号、铭文全文和纪年如何记录？该钟在已知镰仓梵钟中处于什么位置？,缺MFA官方藏品记录及奉纳铭文全文、释读与纪年；缺原属寺院、铸造地点、铸工及历史关联的可靠考证；缺镰仓梵钟存世量、跨馆比较及MFA重点藏品定位；缺保存状况、重量及声学或铸造技术检测,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=none
148,Painted Outer Coffin of Amenirdis,阿梅尼尔迪斯彩绘外棺,A,7.614,37.5,low,B–S,6.25,是,墓主身份、文本和考古组合均是当前A的核心依据，却未获可靠确认。,否,墓主身份、年代及墓葬组合的官方确认,MFA的阿梅尼尔迪斯外棺记录给出何种身份、王朝、墓号与相关葬具？它是否来自哈佛—MFA发掘并被列为重点埃及藏品？,缺MFA官方记录确认阿梅尼尔迪斯身份、头衔、王朝和年代；缺棺上咒文与图像体系的完整释读及学术评价；缺出土地、墓葬编号、相关内棺葬具及哈佛—MFA发掘关系；缺后续收藏传承及完整入藏文件,basic_identification=partial date_period=partial maker_culture=partial historical_significance=partial artistic_significance=partial rarity_uniqueness=none institutional_identity=partial category_representativeness=partial cultural_educational=partial provenance_acquisition=none visual_experiential=partial relational_spatial=partial
